title,link,keyword1,keyword2,keyword3
金融生態圈會是保險業的未來式嗎？(下) - 新安東京海上產險,https://yahoo.ebo.tmnewa.com.tw/tmnewa/portal/issue_con?uid=458,產險,風險管理,大數據
金融生態圈會是保險業的未來式嗎？(下) - 新安東京海上產險,https://yahoo.ebo.tmnewa.com.tw/tmnewa/portal/issue_con?uid=458,產險,銷售,大數據
刷臉自助登機華航防疫推人臉辨識登機零接觸助防疫 - 奇摩股市,https://tw.stock.yahoo.com/news/%E5%88%B7%E8%87%89%E8%87%AA%E5%8B%95%E7%99%BB%E6%A9%9F-%E8%8F%AF%E8%88%AA%E9%98%B2%E7%96%AB%E6%8E%A8%E4%BA%BA%E8%87%89%E8%BE%A8%E8%AD%98%E7%99%BB%E6%A9%9F%E9%9B%B6%E6%8E%A5%E8%A7%B8%E5%8A%A9%E9%98%B2%E7%96%AB-095852969.html,保險,投資,人臉辨識
網路申請保險金最快3天入袋，防疫期間如何投保 - 商周財富網,https://wealth.businessweekly.com.tw/GArticle.aspx?id=ARTL003005321,保險,核保,區塊鏈
4家「疫苗險」理賠差異總整理！ 3家給付身故理賠金,https://finance.ettoday.net/news/2009474,保險,理賠,網路投保
4家「疫苗險」理賠差異總整理！ 3家給付身故理賠金,https://finance.ettoday.net/news/2009474,產險,理賠,網路投保
新安東京海上產險服務零接觸車險理賠服務平臺上線| 銀行保險,https://money.udn.com/money/story/5617/5466978,產險,理賠,OCR
新安東京海上產險服務零接觸車險理賠服務平臺上線| 銀行保險,https://money.udn.com/money/story/5617/5466978,產險,投資,OCR
上半年外溢保單國壽南山拚場- 工商時報,https://ctee.com.tw/news/finance/494860.html,保險,銷售,外溢保單
元大人壽健康人生終身醫療健康保險 - 買保險,https://www.smartbeb.com.tw/product/A2-%E5%85%83%E5%A4%A7%E4%BA%BA%E5%A3%BD%E5%81%A5%E5%BA%B7%E4%BA%BA%E7%94%9F%E7%B5%82%E8%BA%AB%E9%86%AB%E7%99%82%E5%81%A5%E5%BA%B7%E4%BF%9D%E9%9A%AA,保險,理賠,外溢保單
企業防疫保單投保大成長南山產:以餐飲業投保件數最多 - 工商時報,https://ctee.com.tw/livenews/ctee/aj/A78817002021051816192705,產險,銷售,大數據
明臺產險創新服務資訊安全領先業界- A12 保險卓越獎4 - 工商時報,https://readers.ctee.com.tw/cm/20211004/a12aa12/1148183/share,保險,保戶服務,UBI
明臺產險創新服務資訊安全領先業界- A12 保險卓越獎4 - 工商時報,https://readers.ctee.com.tw/cm/20211004/a12aa12/1148183/share,產險,保戶服務,UBI
新壽將加溫投資型保單！ 新光金：上半年初年度保費不如預期,https://finance.ettoday.net/news/2063621,保險,銷售,聊天機器人
新壽將加溫投資型保單！ 新光金：上半年初年度保費不如預期,https://finance.ettoday.net/news/2063621,保險,銷售,客戶體驗
比特幣重上6萬美元｜JPEX平臺體驗加密貨幣投資｜留意槓桿越 ...,https://www.businesstimes.com.hk/articles/135552/%E6%AF%94%E7%89%B9%E5%B9%A3%E9%87%8D%E4%B8%8A6%E8%90%AC%E7%BE%8E%E5%85%83-JPEX%E5%B9%B3%E5%8F%B0%E9%AB%94%E9%A9%97%E5%8A%A0%E5%AF%86%E8%B2%A8%E5%B9%A3%E6%8A%95%E8%B3%87-%E7%95%99%E6%84%8F%E6%A7%93%E6%A1%BF%E8%B6%8A%E5%A4%A7%E9%A2%A8%E9%9A%AA%E8%B6%8A%E5%A4%A7/,保險,投資,區塊鏈
比特幣重上6萬美元｜JPEX平臺體驗加密貨幣投資｜留意槓桿越 ...,https://www.businesstimes.com.hk/articles/135552/%E6%AF%94%E7%89%B9%E5%B9%A3%E9%87%8D%E4%B8%8A6%E8%90%AC%E7%BE%8E%E5%85%83-JPEX%E5%B9%B3%E5%8F%B0%E9%AB%94%E9%A9%97%E5%8A%A0%E5%AF%86%E8%B2%A8%E5%B9%A3%E6%8A%95%E8%B3%87-%E7%95%99%E6%84%8F%E6%A7%93%E6%A1%BF%E8%B6%8A%E5%A4%A7%E9%A2%A8%E9%9A%AA%E8%B6%8A%E5%A4%A7/,保險,投資,雲端
兆豐不到200元、富邦產險拚理賠住院保險金| 財經新聞,https://m.match.net.tw/mi/news/finance/20210601/5900407,產險,銷售,網路投保
98元就能投保！5大「疫苗險」理賠、保費一次看,https://supertaste.tvbs.com.tw/special/330962,產險,理賠,網路投保
南山人壽業務員代刷保費近8億金管會：重大缺失 - 奇摩股市,https://tw.stock.yahoo.com/news/%E5%8D%97%E5%B1%B1%E4%BA%BA%E5%A3%BD%E6%A5%AD%E5%8B%99%E5%93%A1%E4%BB%A3%E5%88%B7%E4%BF%9D%E8%B2%BB%E8%BF%918%E5%84%84-%E9%87%91%E7%AE%A1%E6%9C%83-%E9%87%8D%E5%A4%A7%E7%BC%BA%E5%A4%B1-101932998.html,保險,風險管理,網路投保
臺產「神單」理賠破10億！熱賣千萬張的防疫保單，你該買一張？,https://www.gvm.com.tw/article/81196,保險,核保,數位轉型
發揮機器人理財優勢，阿爾發投顧積極佈局金融生態圈 - 奇摩股市,https://tw.stock.yahoo.com/news/%E7%99%BC%E6%8F%AE%E6%A9%9F%E5%99%A8%E4%BA%BA%E7%90%86%E8%B2%A1%E5%84%AA%E5%8B%A2-%E9%98%BF%E7%88%BE%E7%99%BC%E6%8A%95%E9%A1%A7%E7%A9%8D%E6%A5%B5%E5%B8%83%E5%B1%80%E9%87%91%E8%9E%8D%E7%94%9F%E6%85%8B%E5%9C%88-002944532.html,保險,投資,生態圈
發揮機器人理財優勢，阿爾發投顧積極佈局金融生態圈 - 奇摩股市,https://tw.stock.yahoo.com/news/%E7%99%BC%E6%8F%AE%E6%A9%9F%E5%99%A8%E4%BA%BA%E7%90%86%E8%B2%A1%E5%84%AA%E5%8B%A2-%E9%98%BF%E7%88%BE%E7%99%BC%E6%8A%95%E9%A1%A7%E7%A9%8D%E6%A5%B5%E5%B8%83%E5%B1%80%E9%87%91%E8%9E%8D%E7%94%9F%E6%85%8B%E5%9C%88-002944532.html,保險,投資,API
南山人壽打造保險銷售App，讓業務員用平板一次完成交易...,https://insurancewikitw.com/results/9d3bf21372ce3898db,保險,銷售,身分驗證
落實公平待客全球人壽智能客服「伊將」升級 - 奇摩新聞,https://tw.news.yahoo.com/%E8%90%BD%E5%AF%A6%E5%85%AC%E5%B9%B3%E5%BE%85%E5%AE%A2-%E5%85%A8%E7%90%83%E4%BA%BA%E5%A3%BD%E6%99%BA%E8%83%BD%E5%AE%A2%E6%9C%8D-%E4%BC%8A%E5%B0%87-%E5%8D%87%E7%B4%9A-070309842.html,保險,保戶服務,API
國壽「遠距投保」市佔75% 防疫保單、保障型商品最多人保！,https://finance.ettoday.net/news/2041681,保險,理賠,客戶體驗
外溢保單件數大增4倍南山人壽首度勝國壽,https://www.cardu.com.tw/news/detail.php?43192,保險,銷售,外溢保單
保險業打造保全理賠聯盟鏈7/1起保戶辦理更方便 - 奇摩股市,https://tw.stock.yahoo.com/news/%E4%BF%9D%E9%9A%AA%E6%A5%AD%E6%89%93%E9%80%A0%E4%BF%9D%E5%85%A8%E7%90%86%E8%B3%A0%E8%81%AF%E7%9B%9F%E9%8F%88-7-1%E8%B5%B7%E4%BF%9D%E6%88%B6%E8%BE%A6%E7%90%86%E6%9B%B4%E6%96%B9%E4%BE%BF-035129390.html,產險,理賠,區塊鏈
保險業打造保全理賠聯盟鏈7/1起保戶辦理更方便 - 奇摩股市,https://tw.stock.yahoo.com/news/%E4%BF%9D%E9%9A%AA%E6%A5%AD%E6%89%93%E9%80%A0%E4%BF%9D%E5%85%A8%E7%90%86%E8%B3%A0%E8%81%AF%E7%9B%9F%E9%8F%88-7-1%E8%B5%B7%E4%BF%9D%E6%88%B6%E8%BE%A6%E7%90%86%E6%9B%B4%E6%96%B9%E4%BE%BF-035129390.html,產險,投資,區塊鏈
防疫保單停售挨批還有27張可買 - 奇摩股市,https://tw.stock.yahoo.com/news/%E9%98%B2%E7%96%AB%E4%BF%9D%E5%96%AE%E5%81%9C%E5%94%AE%E6%8C%A8%E6%89%B9-%E9%82%84%E6%9C%8927%E5%BC%B5%E5%8F%AF%E8%B2%B7-032309252.html,產險,核保,大數據
投保「防疫保單」注意！要有「隔離通知書」才能理賠「封城 ...,https://www.youtube.com/watch?v=rrXTxrg0aHg,保險,核保,網路投保
投保「防疫保單」注意！要有「隔離通知書」才能理賠「封城 ...,https://www.youtube.com/watch?v=rrXTxrg0aHg,保險,理賠,網路投保
遠距投保利器中壽首創Smile to Sign 刷臉投保 - 臺灣好新聞,http://www.taiwanhot.net/?p=940834,保險,理賠,大數據
遠距投保利器中壽首創Smile to Sign 刷臉投保 - 臺灣好新聞,http://www.taiwanhot.net/?p=940834,保險,理賠,數位轉型
遠距投保利器中壽首創Smile to Sign 刷臉投保 - 臺灣好新聞,http://www.taiwanhot.net/?p=940834,保險,理賠,人工智慧
我要投保 - 中國信託產險,https://b2c.ctbcins.com/TLG_B2CWEB/daily/car01.action,保險,核保,網路投保
我要投保 - 中國信託產險,https://b2c.ctbcins.com/TLG_B2CWEB/daily/car01.action,保險,銷售,網路投保
我要投保 - 中國信託產險,https://b2c.ctbcins.com/TLG_B2CWEB/daily/car01.action,產險,銷售,網路投保
中國太保：提出智能網聯專屬保險和風險管理技術方案推進保險 ...,http://www.chinatex-bb.com/tuijian/20210906/105428.html,產險,風險管理,生態圈
中國太保：提出智能網聯專屬保險和風險管理技術方案推進保險 ...,http://www.chinatex-bb.com/tuijian/20210906/105428.html,產險,風險管理,大數據
防疫保單全面開放網路投保保費也更便宜 - NOWnews今日新聞,https://www.nownews.com/news/5279838,保險,銷售,網路投保
體恤醫療量能不足臺灣人壽、南山及富邦人壽放寬住院治療理賠 ...,https://tw.appledaily.com/property/20210529/UWACRY4AUVBUNCJ7DDVRG63CBU/,保險,理賠,區塊鏈
開卷書摘》視訊投保臺灣保險數位轉型新起點 - 旺得富理財網,https://wantrich.chinatimes.com/news/20210922S480735,保險,核保,人工智慧
臺產險業首家富邦產獲準試辦遠距視訊投保| 保險| 金融 - 經濟日報,https://money.udn.com/money/story/5613/5745270,產險,投資,人臉辨識
遠距服務利器中壽首創業界刷臉投保獲準試辦- 保險 - 鉅亨,https://news.cnyes.com/news/id/4662067,保險,理賠,人臉辨識
遠距服務利器中壽首創業界刷臉投保獲準試辦- 保險 - 鉅亨,https://news.cnyes.com/news/id/4662067,保險,投資,人臉辨識
行動裝置保險｜網路投保專案｜南山產物,https://ecrwd.nanshangeneral.com.tw/nanshanEC/html/best-selling-mob,保險,精算,網路投保
防疫保單不只產險有壽險防疫保單保障內容多樣、理賠條件大 ...,https://times.hinet.net/magazine/cp141/23398850,產險,銷售,區塊鏈
防疫保單不只產險有壽險防疫保單保障內容多樣、理賠條件大 ...,https://times.hinet.net/magazine/cp141/23398850,產險,理賠,區塊鏈
兆豐不到200元、富邦產險拚理賠住院保險金| 財經 - CTWANT,https://www.ctwant.com/article/120754,保險,銷售,網路投保
兆豐不到200元、富邦產險拚理賠住院保險金| 財經 - CTWANT,https://www.ctwant.com/article/120754,產險,銷售,網路投保
汽車保險知識_投保網,http://www.toubaow.com/zhishi/,產險,風險管理,大數據
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,保險,精算,數位轉型
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,銷售,身分驗證
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,理賠,數位轉型
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,理賠,監理沙盒
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,客戶體驗
保險公司,https://service.hket.com/search/result?dis=contenttagid&keyword=10815,保險,銷售,雲端
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,投資,監理沙盒
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,投資,雲端
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,銷售,身分驗證
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,保戶服務,API
大數據,https://www.inside.com.tw/tag/%E5%A4%A7%E6%95%B8%E6%93%9A?page=1,保險,銷售,機器學習
大數據,https://service.hket.com/search/result?dis=contenttagid&keyword=1501&tag=%E5%A4%A7%E6%95%B8%E6%93%9A&articleid=3084458&mtc=90049,保險,投資,生態圈
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,投資,人臉辨識
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,理賠,監理沙盒
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,保戶服務,人工智慧
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,風險管理,數位轉型
中國人壽,https://www.facebook.com/lvchinalife/,保險,理賠,人臉辨識
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,核保,人工智慧
保險公司,https://service.hket.com/search/result?dis=contenttagid&keyword=10815,保險,理賠,雲端
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,機器學習
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,保戶服務,數位轉型
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,銷售,監理沙盒
永誠保險,http://qccdata.qichacha.com/ReportData/PDF/1671ab48454c216e211876ccca6f2f44.pdf,產險,核保,區塊鏈
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,保險,精算,網路投保
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,區塊鏈
第一產物,https://www.smittenevents.me/%E7%AC%AC%E4%B8%80%E7%94%A2%E7%89%A9/,保險,精算,網路投保
永誠保險,http://qccdata.qichacha.com/ReportData/PDF/1671ab48454c216e211876ccca6f2f44.pdf,產險,精算,區塊鏈
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,數位轉型
金融科技,https://www.fsdc.org.hk/zh/tap/sector-information/fintech/,保險,投資,區塊鏈
國泰人壽,https://www.trustedbrands.asia/taiwan/showcase/cathay-life-insurance.asp,保險,理賠,客戶體驗
永誠保險,http://qccdata.qichacha.com/ReportData/PDF/1671ab48454c216e211876ccca6f2f44.pdf,產險,風險管理,區塊鏈
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,銷售,監理沙盒
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,理賠,雲端
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,理賠,人工智慧
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,投資,數位轉型
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,精算,數位轉型
大數據,https://www.inside.com.tw/tag/%E5%A4%A7%E6%95%B8%E6%93%9A?page=1,保險,銷售,人工智慧
保單,https://www.lifebee.tech/,保險,核保,大數據
新光產險,https://b-m.facebook.com/ShinkongIns/,保險,核保,人工智慧
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,投資,大數據
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,銷售,區塊鏈
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,保險,銷售,數位轉型
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,人工智慧
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,風險管理,人工智慧
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,銷售,人臉辨識
新光產險,https://b-m.facebook.com/ShinkongIns/,產險,投資,人工智慧
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,投資,監理沙盒
新光產險,https://b-m.facebook.com/ShinkongIns/,保險,核保,大數據
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,精算,網路投保
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,數位轉型
第一產物,https://www.smittenevents.me/%E7%AC%AC%E4%B8%80%E7%94%A2%E7%89%A9/,產險,精算,網路投保
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,客戶體驗
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,產險,風險管理,網路投保
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,API
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,機器學習
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,API
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,理賠,人臉辨識
新光產險,https://b-m.facebook.com/ShinkongIns/,保險,保戶服務,人工智慧
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,區塊鏈
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,人工智慧
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,理賠,區塊鏈
保險科技,https://www.ithome.com.tw/tags/%E4%BF%9D%E9%9A%AA%E7%A7%91%E6%8A%80,產險,投資,人臉辨識
新安東京海上,https://brainstudy.info/images/%E6%96%B0%E5%AE%89%E6%9D%B1%E4%BA%AC%E6%B5%B7%E4%B8%8A,保險,保戶服務,數位轉型
中國人壽,https://www.facebook.com/lvchinalife/,保險,保戶服務,人臉辨識
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,風險管理,雲端
保險業,https://www.tibco.com/zh-hant/solutions/insurance,保險,核保,雲端
第一產物,https://www.smittenevents.me/%E7%AC%AC%E4%B8%80%E7%94%A2%E7%89%A9/,產險,風險管理,網路投保
視訊投保臺灣保險數位轉型新起點,https://www.rmim.com.tw/news-detail-34414,保險,核保,數位轉型
視訊投保臺灣保險數位轉型新起點,https://www.rmim.com.tw/news-detail-34414,保險,理賠,數位轉型
視訊投保臺灣保險數位轉型新起點,https://www.rmim.com.tw/news-detail-34414,保險,投資,數位轉型
疫苗險納入網路投保富邦產險年繳保費399 - 卡優新聞,https://www.cardu.com.tw/news/detail.php?43256,產險,銷售,外溢保單
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,保戶服務,數位轉型
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,理賠,數位轉型
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,投資,人工智慧
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,保戶服務,人工智慧
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,保戶服務,網路投保
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,理賠,客戶體驗
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,投資,客戶體驗
全球人壽智能客服升級全面推動低碳營運與AI數位轉型,https://news.cnyes.com/news/id/4734095,保險,理賠,人工智慧
明臺產險創新服務資訊安全領先業界- 產業特刊 - 中國時報,https://www.chinatimes.com/newspapers/20211004000182-260210,產險,保戶服務,UBI
遠距投保神器！中壽取得試辦許可首創「Smile to Sign」刷臉投保,https://ec.ltn.com.tw/article/breakingnews/3572195,保險,投資,人臉辨識
遠距投保神器！中壽取得試辦許可首創「Smile to Sign」刷臉投保,https://ec.ltn.com.tw/article/breakingnews/3572195,保險,理賠,客戶體驗
遠距投保神器！中壽取得試辦許可首創「Smile to Sign」刷臉投保,https://ec.ltn.com.tw/article/breakingnews/3572195,保險,投資,客戶體驗
遠距投保神器！中壽取得試辦許可首創「Smile to Sign」刷臉投保,https://ec.ltn.com.tw/article/breakingnews/3572195,保險,理賠,人臉辨識
金融業投資金融科技！今年估砸235億可望再創新高,https://finance.ettoday.net/news/2089394,產險,投資,大數據
金融業投資金融科技！今年估砸235億可望再創新高,https://finance.ettoday.net/news/2089394,產險,投資,人工智慧
金融業投資金融科技！今年估砸235億可望再創新高,https://finance.ettoday.net/news/2089394,保險,投資,人工智慧
金融業投資金融科技！今年估砸235億可望再創新高,https://finance.ettoday.net/news/2089394,產險,投資,區塊鏈
金融業投資金融科技！今年估砸235億可望再創新高,https://finance.ettoday.net/news/2089394,保險,投資,大數據
全球人壽獲第一屆數位金融獎數位轉型典範優質獎落實公平待客 ...,https://www.sinotrade.com.tw/richclub/news/615ec521d8006f34c35e5c54,保險,理賠,大數據
全球人壽獲第一屆數位金融獎數位轉型典範優質獎落實公平待客 ...,https://www.sinotrade.com.tw/richclub/news/615ec521d8006f34c35e5c54,保險,理賠,人工智慧
全球人壽獲第一屆數位金融獎數位轉型典範優質獎落實公平待客 ...,https://news.cnyes.com/news/id/4736728,保險,核保,大數據
全球人壽獲第一屆數位金融獎數位轉型典範優質獎落實公平待客 ...,https://www.sinotrade.com.tw/richclub/news/615ec521d8006f34c35e5c54,保險,保戶服務,人工智慧
